run_regime,partner_origin,epoch,seed_count,total_hits,total_tested,aggregate_hit_fraction,mean_seed_hit_fraction,seed_hit_fraction_variance,seed_hit_fraction_sd,seed_hit_fraction_q25,seed_hit_fraction_median,seed_hit_fraction_q75
R,all,14400,4,38547,524288,0.073522567749,0.073522567749,5.51720828904e-06,0.00234887383421,0.0720977783203,0.0736846923828,0.0751094818115
R,all,14500,4,38655,524288,0.0737285614014,0.0737285614014,6.50479826921e-06,0.00255045060121,0.0725994110107,0.0740203857422,0.0751495361328
R,all,14600,4,38832,524288,0.0740661621094,0.0740661621094,7.838748085e-06,0.00279977643483,0.0728530883789,0.0744590759277,0.0756721496582
R,all,14700,4,38879,524288,0.0741558074951,0.0741558074951,4.89329977427e-06,0.00221208041768,0.0730438232422,0.0747184753418,0.0758304595947
R,all,14800,4,38551,524288,0.0735301971436,0.0735301971436,6.17375189904e-06,0.00248470358374,0.0721912384033,0.0741424560547,0.0754814147949
R,all,14900,4,38092,524288,0.0726547241211,0.0726547241211,7.14390383412e-06,0.00267280822996,0.0710945129395,0.0731239318848,0.0746841430664
R,all,15000,4,38110,524288,0.0726890563965,0.0726890563965,7.86115803445e-06,0.00280377567477,0.0706405639648,0.072811126709,0.0748596191406
R,all,15100,4,38600,524288,0.0736236572266,0.0736236572266,5.16061360637e-06,0.00227169839688,0.0721282958984,0.0736465454102,0.0751419067383
R,all,15200,4,38417,524288,0.0732746124268,0.0732746124268,3.27753271752e-06,0.00181039573506,0.07177734375,0.0729713439941,0.0744686126709
R,all,15300,4,38133,524288,0.072732925415,0.072732925415,7.34168376463e-07,0.000856836260007,0.0724182128906,0.0727844238281,0.0730991363525
R,all,15400,4,38087,524288,0.0726451873779,0.0726451873779,6.23302184977e-07,0.000789494892306,0.0722579956055,0.0727272033691,0.0731143951416
R,all,15500,4,38322,524288,0.0730934143066,0.0730934143066,3.94300635283e-06,0.00198570046906,0.0722904205322,0.0729179382324,0.0737209320068
R,all,15600,4,38107,524288,0.0726833343506,0.0726833343506,9.37928659065e-06,0.0030625620958,0.0718879699707,0.0731391906738,0.0739345550537
R,all,15700,4,37778,524288,0.0720558166504,0.0720558166504,1.30235566758e-05,0.0036088165201,0.0709857940674,0.0721588134766,0.0732288360596
R,all,15800,4,37673,524288,0.0718555450439,0.0718555450439,1.83785402138e-05,0.00428701996891,0.070104598999,0.0720901489258,0.0738410949707
R,all,15900,4,37684,524288,0.0718765258789,0.0718765258789,2.06144759431e-05,0.00454031672278,0.0706405639648,0.0723838806152,0.0736198425293
R,all,16000,4,37610,524288,0.0717353820801,0.0717353820801,1.960862816e-05,0.00442816306836,0.0705070495605,0.072193145752,0.0734214782715
